SimFin ID,Company,Ticker,ISIN,Price Close,MCAP,Volume (SMA 2m),Chg. WC,Op. CF,Inv. CF,Fin. CF,Revenues,EBIT,Net income,FCF,P/E,ROA,Avg. shares basic,Op. Exp.,SG&A,R&D,EBITDA,ST debt,Cur. assets,Debt,Equity,Net Cash from Equity,Operating Margin,Net Margin,ROE,FCF/Net inc.,COGS,Gross Profit,Gross Margin
849702,Bayer,BAYN.DE,DE000BAY0017,31.07,30523789400,2879179.2381,1534435087,5959630903,1094066051,-6721002468,52150613369,3965545222,1181547156,7693414315,25.82415,0.00859,982055000,-28292189504,-18117029992,-6396012776,7584746085,5021638286,37256873627,46742063321,37931609812,,0.07604,0.02266,0.03115,6.51131,-19894830892,32255782474,0.61851
71373,BECTON DICKINSON & CO,BDX,US0758871091,231.59,66939333585,1364305.45238,-59000000,3991000000,-1441000000,964000000,19828000000,2547000000,1409000000,4266000000,47.59474,0.02535,289567750,2024000000,-4740000000,-1169000000,4834000000,1192000000,12208000000,19323000000,25869000000,-500000000,0.12845,0.07106,0.05447,3.02768,,,
1011103,"BELLRING BRANDS, INC.",BRBR,US0798231009,59.36,7671832248,1038336.7619,-27300000,244400000,-1400000,-196500000,1913000000,353700000,220900000,442200000,35.16858,0.27472,130875000,-303800000,-261100000,,398000000,,554200000,832700000,-243200000,-114000000,0.18489,0.11547,-0.90831,2.00181,-1255500000,657500000,0.3437
1209290,BENTLEY SYSTEMS INC,BSY,US08265T2087,49.97,15098831562,1004520.45238,29930000,427432000,-41698000,-414097000,1285353000,283560000,374968000,240719000,41.84637,0.11512,314009393,-744297000,-425355000,-270782000,352484000,,386685000,1334618000,984506000,-20502000,0.22061,0.29172,0.38087,0.64197,-257496000,1027857000,0.79967
1161717,BERKLEY W R CORP,WRB,US0844231029,57.81,21999630186,1564035.80952,1947686000,3402734000,-2793078000,-854606000,12822825000,2874819000,1545305000,4942878000,15.05595,0.03971,402457000,,,,2701996000,,,2837871000,7787051000,-333307000,0.2242,0.12051,0.19845,3.19864,,,
71192,BEST BUY CO INC,BBY,US0865161014,99.07,21272830121,2888069.90476,-184000000,2106000000,-759000000,-1134000000,42537000000,1787000000,1260000000,2146000000,17.01291,0.08065,216375000,-7696000000,-7696000000,,2674000000,13000000,8562000000,1170000000,3107000000,-311000000,0.04201,0.02962,0.40554,1.70317,-33054000000,9483000000,0.22294
17616590,BHP Group Limited,BHP,US0886061086,53.05,269044709842,2577095.7619,-3792000000,15838000000,-3195000000,-9133000000,36797000000,12282000000,5890000000,15782000000,,,,,,,18466000000,2968000000,25549000000,0,49120000000,,0.33378,0.16007,,2.67946,-24515000000,12282000000,0.33378
1801461,"Bill.com Holdings, Inc.",BILL,US0900431000,51.66,5511361307,1994538.11905,-9344000,278771000,-409374000,-742599000,1133529000,-264726000,-169946000,-192409000,,-0.01767,106408750,-1193360000,-815498000,-328577000,-171639000,180009000,6314817000,1841527000,4134201000,-187293000,-0.23354,-0.14993,-0.04127,1.13218,-204895000,928634000,0.81924
135371,BIOMARIN PHARMACEUTICAL INC,BMRN,US09061G1013,71.14,13543833957,1863507.85714,-229504000,328862000,-34518000,-20129000,2588398000,269711000,256589000,82598000,52.38004,0.03631,188925250,-1802825000,-987890000,-786338000,376070000,494837000,3259630000,1088953000,5286299000,105971000,0.1042,0.09913,0.04854,0.32191,-515862000,2072536000,0.8007
1212484,BioNTech SE,BNTX,US09075V1026,115.62,27485849481,1013651.33333,6032875940,5812762758,-8842186757,473665386,4132803547,747129502,1006741853,6491823828,29.09042,0.04067,253300000,-2736589057,-603525671,-1929615607,945599303,,21011163005,488499075,21784368811,1316242198,0.18078,0.2436,0.04621,5.00604,-649084987,3483718559,0.84294
1234040,"BJ's Wholesale Club Holdings, Inc.",BJ,US05550J1016,80.19,10632035896,1683671.64286,54988000,871581000,-486133000,-373600000,20405921000,777810000,532346000,772778000,19.97373,0.07682,132596750,-2927911000,-2910319000,,1025050000,217000000,1915093000,615586000,1654907000,-151379000,0.03812,0.02609,0.32168,1.45165,-16700200000,3705721000,0.1816
498254,Blackstone Group L.P.,BX,US09260D1072,154.93,111561487934,3252039.59524,1143619000,13378517000,-9425639000,-4845359000,10310514000,4894347000,1995594000,6736245000,59.10546,0.04917,761314812,-1299668000,-1250755000,,4930323000,,34142725000,0,18674295000,,0.47469,0.19355,0.10686,3.37556,-4116499000,6194015000,0.60075
83293,"Block, Inc.",SQ,US8522341036,66.74,41088147300,6474819.11905,-935816000,702029000,971716000,1894357000,23503226000,1126282000,816389000,538378000,50.28795,0.02174,615141250,-7125872000,-4108738000,-2832947000,1541667000,997958000,20850971000,6098981000,19292995000,-621364000,0.04792,0.03474,0.04232,0.65946,-15251072000,8252154000,0.35111
11794914,Blue Owl Capital Inc.,OWL,US09581B1035,18.17,8288956274,5606193.11905,95097000,916850000,-233454000,-646235000,1986873000,536719000,92203000,,90.53109,0.00954,459396686,-998260000,-305399000,,,,2747048000,2458530000,5218146000,-44822000,0.27013,0.04641,0.01767,,,,
825112,BMW Group,BMW.DE,DE0005190003,82.91,54648133675,1121712.16667,-3651395335,18804449488,-7554651813,-7963778362,131534185793,15844785458,14641054742,16411177415,3.73241,0.05578,659104621,-12165011402,-10917530159,,23524776618,47026824864,98549222514,118322423601,85922506887,,0.12046,0.11131,0.1704,1.1209,-105536913174,25997272618,0.19765
70844,BOEING CO,BA,US0970231058,155.11,95573688963,6914223.45238,-8207000000,-3166000000,2375000000,5144000000,73557000000,-1827000000,-3441000000,-9521000000,-27.54994,-0.02411,611175000,-8794000000,-5116000000,-3661000000,4000000,4765000000,114439000000,57927000000,-17982000000,1000000,-0.02484,-0.04678,0.19136,2.76693,-66590000000,6967000000,0.09472
70746,BORGWARNER INC,BWA,US0997241064,32.73,7454878552,2543557.2619,,1473000000,-384000000,-955000000,14342000000,1256000000,709000000,,10.60378,0.05026,229700000,-1384000000,-1353000000,,,445000000,6004000000,3728000000,6285000000,-277000000,0.08757,0.04944,0.11281,,-11702000000,2640000000,0.18407
70579,BOSTON PROPERTIES INC,BXP,US1011211018,81.29,12838435350,1160008.59524,-196484000,1252996000,-1192321000,-951664000,3343137000,1034268000,167597000,,76.13132,0.00658,156961250,-1020665000,-164308000,,1892028000,875601000,911580000,11371597000,8290243000,,0.30937,0.05013,0.02022,,-1288204000,2054933000,0.61467
239516,BOSTON SCIENTIFIC CORP,BSX,US1011371077,82.57,121594739967,5599286.28571,-1182000000,2631000000,-1807000000,1624000000,15228000000,2718000000,1823000000,2294000000,66.45685,0.04913,1467250000,-7783000000,-5431000000,-1468000000,3946000000,1580000000,8992000000,10571000000,20610000000,198000000,0.17849,0.11971,0.08845,1.25837,-4727000000,10501000000,0.68958
255210,BRISTOL MYERS SQUIBB CO,BMY,US1101221083,49.74,100842636154,12661597.45238,-92000000,14431000000,-22961000000,6428000000,46509000000,7067000000,-6541000000,15893000000,-15.46343,-0.06911,2033500000,-27992000000,-8371000000,-10314000000,17094000000,3531000000,27247000000,52389000000,17069000000,-4037000000,0.15195,-0.14064,-0.38321,-2.42975,-11450000000,35059000000,0.75381
18266282,British American Tobacco p.l.c.,BTI,US1104481072,37.88,93066137870,5737798.7619,,,,,33919462133,-16259162327,-17861705548,,,,,-50178624460,-5769901541,,,,,0,,,-0.47935,-0.52659,,,,,
108186,Brixmor Property Group Inc.,BRX,US11120U1051,28.05,8452738077,2279939.21429,-49696000,605891000,-268265000,123397000,1259729000,461324000,295463000,,28.63129,0.03384,301586000,-649456000,-117622000,,830284000,,726279000,5375222000,2855186000,-325605000,0.36621,0.23454,0.10348,,-148949000,1110780000,0.88176
686523,Broadcom Inc.,AVGO,US11135F1012,161.67,755092035339,28233755.28571,-3545000000,19186000000,-23062000000,1773000000,46815000000,14304000000,5095000000,22384000000,142.57581,0.03033,4493250000,-15610000000,-4367000000,-8464000000,21827000000,3161000000,19947000000,69959000000,65651000000,-7176000000,0.30554,0.10883,0.07761,4.39333,-16901000000,29914000000,0.63898
245531,BROWN & BROWN INC,BRO,US1152361010,102.51,29242104700,1249284.52381,-135200000,994000000,-316700000,29200000,4529900000,1354900000,994600000,1710000000,28.94624,0.06238,280850000,-873700000,,,1565200000,725000000,6089000000,4116000000,6037000000,38200000,0.2991,0.21956,0.16475,1.71928,-2301300000,2228600000,0.49198
1253240,BRUKER CORP,BRKR,US1167941087,66.8,10113148659,1083391.07143,-84500000,272500000,-1820900000,1155100000,3119700000,340900000,352100000,400900000,20.6509,0.05965,108850037,-1209600000,-805400000,-328800000,484700000,26400000,2153000000,2158400000,1824500000,285400000,0.10927,0.11286,0.19298,1.1386,-1569200000,1550500000,0.497
826504,"Builders FirstSource, Inc.",BLDR,US12008R1077,194.52,22652713000,1641185.80952,106009000,2030436000,-672107000,-1372076000,17032818000,1995144000,1405021000,2677040000,16.8999,0.13105,122068250,-3813382000,-3813382000,,2561640000,2596000,3454705000,3803493000,4304642000,-1432852000,0.11714,0.08249,0.3264,1.90534,-11224292000,5808526000,0.34102
445920,Bunge LTD,BG,BMG169621056,97.71,14577932171,1132535.52381,-1708000000,1375000000,707000000,-880000000,61264000000,2799000000,1963000000,1307000000,7.01081,0.0781,140847701,-1610000000,-1610000000,,3219000000,1532000000,16624000000,5994000000,11146000000,-397000000,0.04569,0.03204,0.17612,0.66582,-56855000000,4409000000,0.07197
378101,C. H. Robinson Worldwide,CHRW,US12541W2098,102.04,11967581299,1295570.90476,-126129000,385669000,-73297000,-405780000,17458576000,526174000,332077000,572278000,36.55304,0.06024,118957500,-2072436000,-2072436000,,623736000,188000000,3179174000,1609066000,1510441000,38126000,0.03014,0.01902,0.21985,1.72333,-14859966000,2598610000,0.14884
107614,CADENCE DESIGN SYSTEMS INC,CDNS,US1273871087,269.69,73846515800,2197730.64286,-353954000,1077202000,-1040360000,163447000,4161501000,1184526000,1055383000,1090371000,68.92021,0.14606,269706750,-2498797000,-990347000,-1486783000,1346588000,349732000,2196388000,1348667000,4260892000,-311298000,0.28464,0.25361,0.24769,1.03315,-478178000,3683323000,0.88509
821879,CAESARS ENTERTAINMENT Corp,CZR,US12769G1004,40.27,8711930253,5476491.71429,-329000000,1390000000,-1304000000,-454000000,11391000000,2421000000,-278000000,2187000000,-31.21649,-0.0084,215500000,-3969000000,-1969000000,,3712000000,100000000,1823000000,25091000000,4495000000,,0.21254,-0.02441,-0.06185,-7.86691,-5001000000,6390000000,0.56097
446323,Camden Property Trust,CPT,US1331311027,125.25,13356020348,1075790.11905,4055000,783670000,-80023000,-630603000,1558668000,326479000,397099000,833793000,34.26113,0.04374,108623250,-727614000,-66134000,,906490000,,103835000,3222569000,4926932000,-49997000,0.20946,0.25477,0.0806,2.09971,-504575000,1054093000,0.67628
3240087,CAMECO CORP,CCJ,CA13321L1085,40.11,17414789413,4169077.2619,-124765000,731677000,-528030000,-188607000,3315972920,720665232,626373495,239934823,92.27381,0.08029,394662000,-358679082,,-139678380,995500232,106555000,2585334000,1038808000,5105505000,7339000,0.21733,0.1889,0.12269,0.38305,-2236628604,1079344315,0.3255
249099,CAMPBELL SOUP CO,CPB,US1344291091,51.08,15227250189,2472001.38095,-192000000,1189000000,-3125000000,1820000000,9411000000,1213000000,739000000,1182000000,20.61517,0.04848,298250000,-1739000000,-1566000000,-102000000,1614000000,1427000000,2139000000,7179000000,3915000000,-47000000,0.12889,0.07853,0.18876,1.59946,-6459000000,2952000000,0.31368
102322,CANADIAN PACIFIC RAILWAY LTD/CN,CP,CA13645T1003,86.04,80286086615,1737589.30952,19214647,3484659681,-1868382851,-1455671231,10512578245,3676336154,2566659927,3838789509,31.24685,0.04242,932125000,-1192040933,,,5040951089,2680888643,2342488577,16535557434,32760488458,54600308,0.34971,0.24415,0.07835,1.49564,,,
378103,Capital One Financial,COF,US14040H1059,145.43,55533339313,2306262.97619,597000000,23482000000,-20618000000,2239000000,37780000000,5387000000,4075000000,9209000000,13.64633,0.00849,382375000,,,,8654000000,715000000,,47956000000,57981000000,-180000000,0.14259,0.10786,0.07028,2.25988,,,
159950,CARDINAL HEALTH INC,CAH,US14149Y1082,111.41,27166809664,1840728.78571,1510000000,3762000000,-1849000000,-847000000,226827000000,2130000000,858000000,4199000000,31.81288,0.01902,245000000,-5284000000,-5000000000,,2840000000,434000000,34884000000,5092000000,-3212000000,-750000000,0.00939,0.00378,-0.26712,4.89394,-219413000000,7414000000,0.03269
327637,CARMAX INC,KMX,US1431301027,77.21,12050855884,1482629.33333,-675775000,526213000,-436109000,-111192000,25962374000,80117000,403346000,-623670000,30.2406,0.01481,157977250,-2607597000,-2365119000,,346777000,535944000,4970307000,18753321000,6166870000,-145019000,0.00309,0.01554,0.06541,-1.54624,-23274660000,2687714000,0.10352
288836,CARNIVAL CORP,CCL,PA1436583006,18.36,20608269430,25430987.21429,2350000000,6207000000,-4686000000,-4720000000,23438000000,2845000000,903000000,2755000000,25.69993,0.0182,1264000000,-7350000000,-3103000000,,5283000000,2181000000,3767000000,29335000000,6814000000,0,0.12138,0.03853,0.13252,3.05094,-13243000000,10195000000,0.43498
10383308,Carnival Corporation & plc,CUK,US14365C1036,16.56,18587850859,1759276.59524,2706000000,6563000000,-4686000000,-4720000000,23438000000,2845000000,903000000,3111000000,23.18033,0.0182,1264000000,-7342000000,-3103000000,,5283000000,2181000000,3767000000,29335000000,6814000000,0,0.12138,0.03853,0.13252,3.44518,-13251000000,10187000000,0.43464
1169063,Carrier Global Corp,CARR,US14448C1045,78.19,70586173329,3472032.88095,1928000000,2803000000,-6637000000,3712000000,23704000000,2343000000,3384000000,6159000000,20.10088,0.08371,869950000,-4490000000,-3752000000,-738000000,3237000000,2052000000,11573000000,13322000000,14079000000,0,0.09884,0.14276,0.24036,1.82004,-16871000000,6833000000,0.28826
717670,CARVANA CO.,CVNA,US1468691027,161.63,33448287280,3569067.95238,-9941000000,-10067000000,10916000000,-919000000,11668000000,405000000,714000000,-9212000000,26.04909,0.09958,115071750,-1785000000,-1783000000,,732000000,275000000,3477000000,5703000000,115000000,800000000,0.03471,0.06119,6.2087,-12.90196,-9478000000,2190000000,0.18769
1169061,"Catalent, Inc.",CTLT,US1488061029,60.32,10945890505,1787489.7619,-62000000,268000000,-327000000,74000000,4381000000,-62000000,-1043000000,-59011033,-10.4678,-0.10694,181000000,-1015000000,-935000000,,-283377408,61054773,2597000000,4918092191,3604000000,9000000,-0.01415,-0.23807,-0.2894,0.05658,-3428000000,953000000,0.21753
253953,CATERPILLAR INC,CAT,US1491231015,355.12,172197018954,2381050.69048,-61000000,13136000000,-3753000000,-12362000000,66368000000,14764000000,11007000000,17338000000,16.08638,0.13208,498600000,-10193000000,-6609000000,-2163000000,16889000000,5298000000,43096000000,20597000000,17136000000,-9379000000,0.22246,0.16585,0.64233,1.57518,-41411000000,24957000000,0.37604
14101608,"CAVA Group, Inc.",CAVA,n/a,124.3,14210048218,3394939.04762,22198000,137286000,-125845000,-20538000,845224000,32890000,42616000,-14973000,320.94184,0.04103,110034250,-251464000,-111267000,,87810000,,369766000,0,595437000,713000,0.03891,0.05042,0.07157,-0.35135,-560870000,284354000,0.33642
378105,CBRE Group,CBRE,US12504L1098,120.35,36879023082,1609379.42857,-467492000,-3219375000,2528318000,167223000,33144021000,1195522000,923704000,1158724000,39.59496,0.03937,303897169,-5191408000,-4566285000,,1820644000,996000000,9653000000,5208000000,9189000000,82808000,0.03607,0.02787,0.10052,1.25443,-26757091000,6386930000,0.1927
11794948,CCC Intelligent Solutions Holdings Inc.,CCCS,US12510Q1004,10.82,6745192036,3116293.69048,-12249000,254410000,-57172000,-362968000,909603000,66242000,21484000,163081000,307.51447,0.00698,610595269,-614702000,-355457000,-187477000,197896000,11157000,408934000,775406000,1912593000,-297070000,0.07283,0.02362,0.01123,7.59081,-228659000,680944000,0.74862
18452180,Celestica Inc.,CLS,CA15101Q1081,46.83,5570530308,2370474.47619,-41700000,208200000,-80800000,-43100000,6046600000,158700000,138300000,,,0.04866,123500000,-270900000,-211100000,-24900000,,51500000,3435300000,188700000,1463000000,-9800000,0.02625,0.02287,0.10995,,-5617000000,429600000,0.07105
986557,"Celsius Holdings, Inc.",CELH,US15118V2079,34.28,7989558836,5692115.42857,-86556000,276825000,-30888000,-24827000,1489877000,334078000,241117000,305750000,33.00369,0.14027,232139750,-417554000,-417554000,,338705000,,1384989000,0,1240242000,2725000,0.22423,0.16184,0.19441,1.26806,-738245000,751632000,0.50449
18815843,"CEMEX, S.A.B. de C.V.",CX,US1512908898,6.18,89553578102,12262064.5,-20779000000,10168000000,-2354000000,-11110000000,17388000000,2114000000,182000000,,,0.0064,,-3747000000,,,,975000000,5005000000,7178000000,12479000000,,0.12158,0.01047,0.01458,,-11527000000,5861000000,0.33707
187024,"CENCORA, INC.",COR,US21870Q1058,228.48,45021258804,1381255.7619,1148584000,4311117000,-559652000,-1780748000,283830824000,2854359000,1856303000,5109782000,24.58879,0.0278,199773500,-6816705000,-5564591000,,3977110000,565108000,47307262000,4731018000,1060503000,-1217268000,0.01006,0.00654,1.7504,2.75267,-274159760000,9671064000,0.03407
378107,Centene Corporation,CNC,US15135B1017,76.32,40146609600,3952897.69048,-1985000000,2957000000,-829000000,-1873000000,157745000000,3380000000,2823000000,2919000000,14.45211,0.03396,534569000,-87755000000,-12648000000,,4637000000,112000000,38406000000,17628000000,27457000000,-1711000000,0.02143,0.0179,0.10282,1.03401,,,
378108,CenterPoint Energy,CNP,US15189T1079,28.21,18109888506,7053889,-199000000,2509000000,-3679000000,1020000000,8567000000,1922000000,1022000000,-490000000,17.50014,0.02494,634000000,-4919000000,-2895000000,,3404000000,610000000,4080000000,18810000000,10354000000,247000000,0.22435,0.11929,0.09871,-0.47945,-1726000000,6841000000,0.79853
1050283,Ceridian HCM Holding Inc.,CDAY,US15677J1088,59.18,9356358000,1584399.66667,-132500000,234800000,-601200000,185600000,1632000000,120100000,47100000,81100000,196.85145,0.00521,156669539,-602400000,-602400000,,306600000,13200000,5836600000,1223900000,2475800000,42600000,0.07359,0.02886,0.01902,1.72187,-909500000,722500000,0.44271
119051,"CF Industries Holdings, Inc.",CF,US1252691001,81.49,14701797186,1582646.38095,-293000000,2050000000,-1726000000,-1727000000,5886000000,1647000000,1048000000,2048000000,14.63204,0.07608,188175000,-319000000,-308000000,,2564000000,,2801000000,2970000000,8102000000,-1017000000,0.27982,0.17805,0.12935,1.9542,-3920000000,1966000000,0.33401
1234042,ChampionX Corp,APY,n/a,29.83,5682615000,1488663,-8217000,573116000,-120791000,-319318000,3698751000,487987000,320401000,702903000,17.92776,0.09741,192560250,-665141000,-665141000,,728319000,6203000,1445186000,599071000,1729233000,-232349000,0.13193,0.08662,0.18529,2.19382,-2545623000,1153128000,0.31176
